feedback_id,sprint,project_id,adr_id,employee_id,difficulty_rating,opinion,suggestion
FDB-03005,Sprint-2022-W30,PRJ-016,ADR-0049,EMP-111,3,"Regarding ADR-0049 (Adopt DynamoDB for visionai-pipeline database storage): Implementing this decision on visionai-pipeline was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0049.
FDB-03006,Sprint-2021-W34,PRJ-001,,EMP-127,4,FastAPI is amazing. It self-documents our CRM endpoints and cuts down API response development time significantly.,Set up an internal knowledge base detailing API interface contracts.
FDB-03007,Sprint-2024-W47,PRJ-019,ADR-0139,EMP-198,3,Regarding ADR-0139 (Introduce RabbitMQ for decoupled communications in fusionerp-frontend): There's still a learning curve for the team regarding the new tech stack. We need more pair programming sessions.,Write better onboarding docs for ADR-0139.
FDB-03008,Sprint-2024-W13,PRJ-011,,EMP-050,3,The lack of documentation on our gRPC interfaces makes it difficult for new hires to build features.,Improve CI build times for cloudsync-daemon repository. Currently taking > 15 minutes.
FDB-03009,Sprint-2021-W06,PRJ-022,ADR-0190,EMP-097,3,"Regarding ADR-0190 (Implement Redis cache layer for platform-monitoring): Implementing this decision on platform-monitoring was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0190.
FDB-03010,Sprint-2025-W49,PRJ-007,,EMP-128,2,"The database migration to Cassandra was complex, but it solved our write throughput issues on CloudSync.",Enforce standard code linter rules globally.
FDB-03011,Sprint-2025-W45,PRJ-005,ADR-0468,EMP-250,3,Regarding ADR-0468 (Implement Memcached cache layer for atlaspay-gateway): We hit some performance hiccups under load on atlaspay-gateway after applying this decision. We might need a follow-up architecture review.,Write better onboarding docs for ADR-0468.
FDB-03012,Sprint-2023-W46,PRJ-024,,EMP-223,3,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Set up an internal knowledge base detailing API interface contracts.
FDB-03013,Sprint-2023-W30,PRJ-024,,EMP-017,4,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Enforce standard code linter rules globally.
FDB-03014,Sprint-2025-W07,PRJ-025,ADR-0106,EMP-175,4,Regarding ADR-0106 (Use Kubernetes to deploy devops-ci-cd to AWS): There's still a learning curve for the team regarding the new tech stack. We need more pair programming sessions.,Write better onboarding docs for ADR-0106.
FDB-03015,Sprint-2023-W18,PRJ-009,,EMP-048,2,"Terraform configurations are clean, but applying them in dev environment is slow.",Refactor the billing module of insightcrm-ui; it has too much technical debt.
FDB-03016,Sprint-2022-W20,PRJ-006,,EMP-209,3,"The transition to Kubernetes makes deployments smoother, but debugging network policies in development is painful.",Set up an internal knowledge base detailing API interface contracts.
FDB-03017,Sprint-2023-W16,PRJ-017,ADR-0315,EMP-058,2,Regarding ADR-0315 (Adopt Cassandra for fusionerp-core database storage): We hit some performance hiccups under load on fusionerp-core after applying this decision. We might need a follow-up architecture review.,Write better onboarding docs for ADR-0315.
FDB-03018,Sprint-2025-W45,PRJ-019,ADR-0428,EMP-183,3,"Regarding ADR-0428 (Implement Memcached cache layer for fusionerp-frontend): Implementing this decision on fusionerp-frontend was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0428.
FDB-03019,Sprint-2025-W25,PRJ-019,,EMP-227,5,FastAPI is amazing. It self-documents our CRM endpoints and cuts down API response development time significantly.,Improve CI build times for fusionerp-frontend repository. Currently taking > 15 minutes.
FDB-03020,Sprint-2025-W09,PRJ-021,ADR-0479,EMP-167,3,"Regarding ADR-0479 (Use Nomad to deploy platform-logging to AWS): Implementing this decision on platform-logging was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0479.
FDB-03021,Sprint-2024-W31,PRJ-015,ADR-0279,EMP-193,2,Regarding ADR-0279 (Migrate visionai-training frontend architecture to React / Next.js): The team found the design in ADR-0279 clean. It helped decouple our database calls nicely.,Write better onboarding docs for ADR-0279.
FDB-03022,Sprint-2023-W44,PRJ-016,,EMP-083,3,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Improve CI build times for visionai-pipeline repository. Currently taking > 15 minutes.
FDB-03023,Sprint-2024-W01,PRJ-018,,EMP-163,2,"The database migration to Cassandra was complex, but it solved our write throughput issues on CloudSync.",Provide sandbox credentials for local database testing.
FDB-03024,Sprint-2023-W08,PRJ-014,,EMP-004,2,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Improve CI build times for visionai-inference repository. Currently taking > 15 minutes.
FDB-03025,Sprint-2025-W25,PRJ-009,,EMP-047,4,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Set up an internal knowledge base detailing API interface contracts.
FDB-03026,Sprint-2023-W40,PRJ-019,,EMP-246,2,"The database migration to Cassandra was complex, but it solved our write throughput issues on CloudSync.",Enforce standard code linter rules globally.
FDB-03027,Sprint-2024-W15,PRJ-025,ADR-0111,EMP-222,3,"Regarding ADR-0111 (Migrate devops-ci-cd frontend architecture to Vue.js): Implementing this decision on devops-ci-cd was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0111.
FDB-03028,Sprint-2023-W52,PRJ-022,,EMP-102,3,We need to enforce code formatting and ESLint rules in the CI pipeline; local configuration drifts are annoying.,Enforce standard code linter rules globally.
FDB-03029,Sprint-2023-W24,PRJ-007,,EMP-063,5,FastAPI is amazing. It self-documents our CRM endpoints and cuts down API response development time significantly.,Improve CI build times for atlaspay-portal repository. Currently taking > 15 minutes.
FDB-03030,Sprint-2025-W19,PRJ-005,ADR-0230,EMP-166,2,Regarding ADR-0230 (Adopt Cassandra for atlaspay-gateway database storage): The team found the design in ADR-0230 clean. It helped decouple our database calls nicely.,Write better onboarding docs for ADR-0230.
FDB-03031,Sprint-2023-W26,PRJ-008,ADR-0401,EMP-250,3,Regarding ADR-0401 (Use Nomad to deploy insightcrm-api to AWS): The team found the design in ADR-0401 clean. It helped decouple our database calls nicely.,Write better onboarding docs for ADR-0401.
FDB-03032,Sprint-2023-W18,PRJ-001,,EMP-113,3,FastAPI is amazing. It self-documents our CRM endpoints and cuts down API response development time significantly.,Refactor the billing module of novacommerce-api; it has too much technical debt.
FDB-03033,Sprint-2023-W22,PRJ-005,,EMP-129,3,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Provide sandbox credentials for local database testing.
FDB-03034,Sprint-2023-W52,PRJ-025,,EMP-198,4,"Terraform configurations are clean, but applying them in dev environment is slow.",Refactor the billing module of devops-ci-cd; it has too much technical debt.
FDB-03035,Sprint-2025-W33,PRJ-025,,EMP-094,4,Meetings are taking too much coding time. We should have fewer syncs and write more asynchronous updates.,Set up an internal knowledge base detailing API interface contracts.
FDB-03036,Sprint-2022-W52,PRJ-014,,EMP-149,2,Meetings are taking too much coding time. We should have fewer syncs and write more asynchronous updates.,Provide sandbox credentials for local database testing.
FDB-03037,Sprint-2024-W05,PRJ-024,ADR-0463,EMP-097,3,"Regarding ADR-0463 (Introduce Kafka for decoupled communications in security-scanner): Implementing this decision on security-scanner was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0463.
FDB-03038,Sprint-2022-W22,PRJ-003,,EMP-214,4,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Improve CI build times for novacommerce-cart repository. Currently taking > 15 minutes.
FDB-03039,Sprint-2021-W00,PRJ-025,,EMP-250,5,"Terraform configurations are clean, but applying them in dev environment is slow.",Provide sandbox credentials for local database testing.
FDB-03040,Sprint-2021-W40,PRJ-003,,EMP-164,2,"The database migration to Cassandra was complex, but it solved our write throughput issues on CloudSync.",Set up an internal knowledge base detailing API interface contracts.
FDB-03041,Sprint-2021-W40,PRJ-013,ADR-0237,EMP-159,1,"Regarding ADR-0237 (Migrate cloudsync-desktop frontend architecture to Vue.js): Implementing this decision on cloudsync-desktop was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0237.
FDB-03042,Sprint-2023-W02,PRJ-008,,EMP-025,2,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Provide sandbox credentials for local database testing.
FDB-03043,Sprint-2022-W18,PRJ-017,,EMP-068,1,"Terraform configurations are clean, but applying them in dev environment is slow.",Improve CI build times for fusionerp-core repository. Currently taking > 15 minutes.
FDB-03044,Sprint-2025-W03,PRJ-025,,EMP-040,3,Meetings are taking too much coding time. We should have fewer syncs and write more asynchronous updates.,Set up an internal knowledge base detailing API interface contracts.
FDB-03045,Sprint-2024-W23,PRJ-017,ADR-0197,EMP-186,2,Regarding ADR-0197 (Use Kubernetes to deploy fusionerp-core to AWS): We hit some performance hiccups under load on fusionerp-core after applying this decision. We might need a follow-up architecture review.,Write better onboarding docs for ADR-0197.
FDB-03046,Sprint-2024-W25,PRJ-014,,EMP-085,4,FastAPI is amazing. It self-documents our CRM endpoints and cuts down API response development time significantly.,Refactor the billing module of visionai-inference; it has too much technical debt.
FDB-03047,Sprint-2025-W15,PRJ-016,ADR-0018,EMP-091,2,"Regarding ADR-0018 (Migrate visionai-pipeline frontend architecture to Angular): Implementing this decision on visionai-pipeline was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0018.
FDB-03048,Sprint-2022-W44,PRJ-024,ADR-0280,EMP-167,1,"Regarding ADR-0280 (Use Kubernetes to deploy security-scanner to AWS): Implementing this decision on security-scanner was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0280.
FDB-03049,Sprint-2023-W14,PRJ-017,,EMP-206,2,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Improve CI build times for fusionerp-core repository. Currently taking > 15 minutes.
FDB-03050,Sprint-2024-W13,PRJ-025,ADR-0478,EMP-208,3,"Regarding ADR-0478 (Introduce NATS for decoupled communications in devops-ci-cd): Implementing this decision on devops-ci-cd was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0478.
FDB-03051,Sprint-2025-W15,PRJ-002,,EMP-076,1,Meetings are taking too much coding time. We should have fewer syncs and write more asynchronous updates.,Set up an internal knowledge base detailing API interface contracts.
FDB-03052,Sprint-2021-W34,PRJ-024,,EMP-025,4,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Improve CI build times for security-scanner repository. Currently taking > 15 minutes.
FDB-03053,Sprint-2023-W42,PRJ-009,ADR-0210,EMP-156,3,Regarding ADR-0210 (Migrate insightcrm-ui frontend architecture to React / Next.js): We hit some performance hiccups under load on insightcrm-ui after applying this decision. We might need a follow-up architecture review.,Write better onboarding docs for ADR-0210.
FDB-03054,Sprint-2024-W03,PRJ-006,ADR-0474,EMP-036,2,Regarding ADR-0474 (Adopt PostgreSQL for atlaspay-ledger database storage): We hit some performance hiccups under load on atlaspay-ledger after applying this decision. We might need a follow-up architecture review.,Write better onboarding docs for ADR-0474.
FDB-03055,Sprint-2023-W38,PRJ-006,,EMP-091,2,"The database migration to Cassandra was complex, but it solved our write throughput issues on CloudSync.",Enforce standard code linter rules globally.
